Voltage(V)	Current(A)	PD Current(A)	J (mA/cm2)	L (cd/m2)	Cur Eff (cd/A)	Power Eff (lm/W)	EQE(%)	CIE X	CIE Y	Wav (nm)	Intensity (au)	NeV (V)	NeJ (mA/cm2))
										6.194E+2	7.468E-3		
										6.198E+2	7.753E-3		
										6.201E+2	8.021E-3		
										6.204E+2	8.242E-3		
										6.208E+2	8.412E-3		
										6.211E+2	8.621E-3		
										6.215E+2	8.818E-3		
										6.218E+2	9.072E-3		
										6.221E+2	9.516E-3		
										6.225E+2	9.509E-3		
										6.228E+2	9.673E-3		
										6.231E+2	9.970E-3		
										6.235E+2	1.023E-2		
										6.238E+2	1.031E-2		
										6.241E+2	1.050E-2		
										6.245E+2	1.073E-2		
										6.248E+2	1.081E-2		
										6.252E+2	1.089E-2		
										6.255E+2	1.110E-2		
										6.258E+2	1.137E-2		
										6.262E+2	1.148E-2		
										6.265E+2	1.173E-2		
										6.268E+2	1.169E-2		
										6.272E+2	1.183E-2		
										6.275E+2	1.193E-2		
										6.278E+2	1.199E-2		
										6.282E+2	1.207E-2		
										6.285E+2	1.189E-2		
										6.288E+2	1.207E-2		
										6.292E+2	1.205E-2		
										6.295E+2	1.209E-2		
										6.299E+2	1.224E-2		
										6.302E+2	1.203E-2		
										6.305E+2	1.199E-2		
										6.309E+2	1.204E-2		
										6.312E+2	1.176E-2		
										6.315E+2	1.191E-2		
										6.319E+2	1.182E-2		
										6.322E+2	1.162E-2		
										6.325E+2	1.154E-2		
										6.329E+2	1.151E-2		
										6.332E+2	1.121E-2		
										6.335E+2	1.101E-2		
										6.339E+2	1.102E-2		
										6.342E+2	1.077E-2		
										6.345E+2	1.058E-2		
										6.349E+2	1.036E-2		
										6.352E+2	1.032E-2		
										6.356E+2	1.005E-2		
										6.359E+2	9.834E-3		
										6.362E+2	9.611E-3		
										6.366E+2	9.307E-3		
										6.369E+2	9.049E-3		
										6.372E+2	8.760E-3		
										6.376E+2	8.648E-3		
										6.379E+2	8.281E-3		
										6.382E+2	8.151E-3		
										6.386E+2	7.855E-3		
										6.389E+2	7.544E-3		
										6.392E+2	7.415E-3		
										6.396E+2	7.110E-3		
										6.399E+2	6.870E-3		
										6.402E+2	6.672E-3		
										6.406E+2	6.387E-3		
										6.409E+2	6.237E-3		
										6.412E+2	5.948E-3		
										6.416E+2	5.650E-3		
										6.419E+2	5.593E-3		
										6.422E+2	5.213E-3		
										6.426E+2	5.093E-3		
										6.429E+2	4.867E-3		
										6.433E+2	4.695E-3		
										6.436E+2	4.452E-3		
										6.439E+2	4.340E-3		
										6.443E+2	4.177E-3		
										6.446E+2	3.965E-3		
										6.449E+2	3.852E-3		
										6.453E+2	3.675E-3		
										6.456E+2	3.524E-3		
										6.459E+2	3.355E-3		
										6.463E+2	3.218E-3		
										6.466E+2	3.100E-3		
										6.469E+2	2.970E-3		
										6.473E+2	2.868E-3		
										6.476E+2	2.732E-3		
										6.479E+2	2.575E-3		
										6.483E+2	2.497E-3		
										6.486E+2	2.389E-3		
										6.489E+2	2.287E-3		
										6.493E+2	2.200E-3		
										6.496E+2	2.098E-3		
										6.499E+2	2.042E-3		
										6.503E+2	1.965E-3		
										6.506E+2	1.826E-3		
										6.509E+2	1.793E-3		
										6.513E+2	1.712E-3		
										6.516E+2	1.612E-3		
										6.519E+2	1.611E-3		
										6.523E+2	1.579E-3		
										6.526E+2	1.457E-3		
										6.529E+2	1.363E-3		
										6.533E+2	1.342E-3		
										6.536E+2	1.283E-3		
										6.539E+2	1.260E-3		
										6.543E+2	1.163E-3		
										6.546E+2	1.124E-3		
										6.549E+2	1.056E-3		
										6.553E+2	1.010E-3		
										6.556E+2	1.014E-3		
										6.559E+2	9.199E-4		
										6.562E+2	8.976E-4		
										6.566E+2	8.929E-4		
										6.569E+2	7.971E-4		
										6.572E+2	8.059E-4		
										6.576E+2	8.140E-4		
										6.579E+2	7.567E-4		
										6.582E+2	6.724E-4		
										6.586E+2	6.258E-4		
										6.589E+2	6.306E-4		
										6.592E+2	6.501E-4		
										6.596E+2	6.103E-4		
										6.599E+2	5.598E-4		
										6.602E+2	5.631E-4		
										6.606E+2	5.368E-4		
										6.609E+2	4.923E-4		
										6.612E+2	4.869E-4		
										6.616E+2	4.350E-4		
										6.619E+2	4.485E-4		
										6.622E+2	4.148E-4		
										6.626E+2	4.019E-4		
										6.629E+2	3.527E-4		
										6.632E+2	3.662E-4		
										6.635E+2	3.534E-4		
										6.639E+2	3.318E-4		
										6.642E+2	3.156E-4		
										6.645E+2	3.244E-4		
										6.649E+2	2.758E-4		
										6.652E+2	2.893E-4		
										6.655E+2	2.576E-4		
										6.659E+2	2.623E-4		
										6.662E+2	2.698E-4		
										6.665E+2	2.394E-4		
										6.669E+2	2.118E-4		
										6.672E+2	2.408E-4		
										6.675E+2	2.124E-4		
										6.679E+2	1.902E-4		
										6.682E+2	1.753E-4		
										6.685E+2	1.909E-4		
										6.688E+2	1.672E-4		
										6.692E+2	1.895E-4		
										6.695E+2	1.659E-4		
										6.698E+2	1.760E-4		
										6.702E+2	1.423E-4		
										6.705E+2	1.592E-4		
										6.708E+2	1.659E-4		
										6.712E+2	1.200E-4		
										6.715E+2	1.227E-4		
										6.718E+2	1.126E-4		
										6.722E+2	1.146E-4		
										6.725E+2	1.146E-4		
										6.728E+2	1.207E-4		
										6.732E+2	1.133E-4		
										6.735E+2	7.081E-5		
										6.738E+2	8.430E-5		
										6.741E+2	8.767E-5		
										6.745E+2	7.014E-5		
										6.748E+2	1.140E-4		
										6.751E+2	8.160E-5		
										6.755E+2	9.914E-5		
										6.758E+2	4.856E-5		
										6.761E+2	7.283E-5		
										6.764E+2	5.463E-5		
										6.768E+2	7.756E-5		
										6.771E+2	5.598E-5		
										6.774E+2	6.811E-5		
										6.778E+2	6.811E-5		
										6.781E+2	5.058E-5		
										6.784E+2	6.204E-5		
										6.788E+2	8.632E-5		
										6.791E+2	6.542E-5		
										6.794E+2	4.384E-5		
										6.797E+2	7.486E-5		
										6.801E+2	4.990E-5		
										6.804E+2	3.170E-5		
										6.807E+2	4.114E-5		
										6.810E+2	3.237E-5		
										6.814E+2	4.451E-5		
										6.817E+2	5.867E-5		
										6.820E+2	4.586E-5		
										6.824E+2	3.777E-5		
										6.827E+2	4.316E-5		
										6.830E+2	5.260E-5		
										6.834E+2	6.204E-5		
										6.837E+2	6.407E-5		
										6.840E+2	5.732E-5		
										6.843E+2	3.507E-5		
										6.847E+2	4.249E-5		
										6.850E+2	1.012E-5		
										6.853E+2	2.293E-5		
										6.857E+2	4.114E-5		
										6.860E+2	2.360E-5		
										6.863E+2	6.204E-5		
										6.866E+2	3.371E-6		
										6.870E+2	1.888E-5		
										6.873E+2	1.349E-5		
										6.876E+2	8.094E-6		
										6.880E+2	3.237E-5		
										6.883E+2	4.720E-6		
										6.886E+2	3.371E-6		
										6.889E+2	2.091E-5		
										6.893E+2	1.754E-5		
										6.896E+2	1.214E-5		
										6.899E+2	3.035E-5		
										6.902E+2	6.946E-5		
										6.906E+2	2.697E-6		
										6.909E+2	1.551E-5		
										6.912E+2	8.094E-6		
										6.916E+2	1.888E-5		
										6.919E+2	3.372E-5		
										6.922E+2	7.419E-6		
										6.925E+2	3.371E-6		
										6.929E+2	6.744E-5		
										6.932E+2	5.394E-6		
										6.935E+2	9.442E-6		
										6.938E+2	2.023E-6		
										6.942E+2	1.281E-5		
										6.945E+2	3.371E-6		
										6.948E+2	1.484E-5		
										6.952E+2	3.102E-5		
										6.955E+2	1.753E-5		
										6.958E+2	1.281E-5		
										6.961E+2	6.745E-6		
										6.965E+2	2.226E-5		
										6.968E+2	2.900E-5		
										6.971E+2	1.956E-5		
										6.975E+2	6.742E-7		
										6.978E+2	1.484E-5		
										6.981E+2	8.768E-6		
										6.984E+2	4.586E-5		
										6.988E+2	7.419E-6		
										6.991E+2	1.618E-5		
										6.994E+2	1.821E-5		
										6.997E+2	5.394E-6		
										7.001E+2	1.551E-5		
										7.004E+2	8.094E-6		
										7.007E+2	2.023E-6		
										7.010E+2	1.079E-5		
										7.014E+2	6.742E-7		
										7.017E+2	4.720E-6		
										7.020E+2	1.146E-5		
										7.023E+2	2.226E-5		
										7.027E+2	3.102E-5		
										7.030E+2	2.900E-5		
										7.033E+2	1.146E-5		
										7.037E+2	2.091E-5		
										7.040E+2	1.281E-5		
										7.043E+2	2.563E-5		
										7.046E+2	1.888E-5		
										7.050E+2	1.888E-5		
										7.053E+2	3.371E-6		
										7.056E+2	4.720E-6		
										7.059E+2	8.768E-6		
										7.062E+2	1.551E-5		
										7.066E+2	4.045E-6		
										7.069E+2	1.551E-5		
										7.072E+2	7.419E-6		
										7.075E+2	8.768E-6		
										7.079E+2	9.442E-6		
										7.082E+2	2.023E-6		
										7.085E+2	6.071E-6		
										7.088E+2	1.416E-5		
										7.092E+2	2.967E-5		
										7.095E+2	6.071E-6		
										7.098E+2	4.720E-6		
										7.102E+2	2.023E-6		
										7.105E+2	1.956E-5		
										7.108E+2	1.754E-5		
										7.111E+2	2.900E-5		
										7.115E+2	6.071E-6		
										7.118E+2	4.046E-5		
										7.121E+2	1.551E-5		
										7.124E+2	2.900E-5		
										7.128E+2	1.349E-5		
										7.131E+2	6.742E-7		
										7.134E+2	2.091E-5		
										7.137E+2	1.348E-6		
										7.140E+2	1.214E-5		
										7.144E+2	1.012E-5		
										7.147E+2	2.698E-5		
										7.150E+2	1.012E-5		
										7.153E+2	6.745E-6		
										7.157E+2	1.348E-6		
										7.160E+2	1.956E-5		
										7.163E+2	1.348E-6		
										7.166E+2	1.484E-5		
										7.170E+2	3.237E-5		
										7.173E+2	2.091E-5		
										7.176E+2	1.079E-5		
										7.179E+2	2.023E-6		
										7.183E+2	6.742E-7		
										7.186E+2	2.226E-5		
										7.189E+2	4.045E-6		
										7.192E+2	2.697E-6		
										7.195E+2	1.484E-5		
										7.199E+2	1.888E-5		
										7.202E+2	3.371E-6		
										7.205E+2	3.035E-5		
										7.208E+2	1.956E-5		
										7.212E+2	6.745E-6		
										7.215E+2	8.768E-6		
										7.218E+2	6.745E-6		
										7.221E+2	5.394E-6		
										7.225E+2	2.697E-6		
										7.228E+2	4.720E-6		
										7.231E+2	2.023E-6		
										7.234E+2	2.360E-5		
										7.238E+2	2.293E-5		
										7.241E+2	2.630E-5		
										7.244E+2	2.226E-5		
										7.247E+2	1.348E-6		
										7.250E+2	2.765E-5		
										7.254E+2	2.091E-5		
										7.257E+2	4.045E-6		
										7.260E+2	1.956E-5		
										7.263E+2	1.348E-6		
										7.267E+2	6.745E-6		
										7.270E+2	1.146E-5		
										7.273E+2	1.146E-5		
										7.276E+2	7.419E-6		
										7.280E+2	2.900E-5		
										7.283E+2	5.394E-6		
										7.286E+2	4.720E-6		
										7.289E+2	8.094E-6		
										7.292E+2	1.349E-5		
										7.296E+2	1.551E-5		
										7.299E+2	5.394E-6		
										7.302E+2	0.000E+0		
										7.305E+2	1.686E-5		
										7.308E+2	1.348E-6		
										7.312E+2	4.451E-5		
										7.315E+2	2.697E-6		
										7.318E+2	1.484E-5		
										7.321E+2	2.967E-5		
										7.325E+2	1.348E-6		
										7.328E+2	2.023E-6		
										7.331E+2	8.094E-6		
										7.334E+2	1.484E-5		
										7.337E+2	1.214E-5		
										7.341E+2	2.428E-5		
										7.344E+2	2.428E-5		
										7.347E+2	2.697E-6		
										7.350E+2	1.348E-6		
										7.353E+2	1.349E-5		
										7.357E+2	1.214E-5		
										7.360E+2	6.071E-6		
										7.363E+2	8.768E-6		
										7.366E+2	2.158E-5		
										7.370E+2	2.697E-6		
										7.373E+2	6.071E-6		
										7.376E+2	2.293E-5		
										7.379E+2	6.745E-6		
										7.382E+2	2.023E-6		
										7.386E+2	1.888E-5		
										7.389E+2	1.551E-5		
										7.392E+2	1.821E-5		
										7.395E+2	4.045E-6		
										7.398E+2	1.281E-5		
										7.402E+2	1.956E-5		
										7.405E+2	5.394E-6		
										7.408E+2	4.720E-6		
										7.411E+2	1.349E-5		
										7.415E+2	7.419E-6		
										7.418E+2	4.720E-6		
										7.421E+2	1.348E-6		
										7.424E+2	3.777E-5		
										7.427E+2	0.000E+0		
										7.430E+2	1.349E-5		
										7.434E+2	2.428E-5		
										7.437E+2	4.720E-6		
										7.440E+2	1.754E-5		
										7.443E+2	2.697E-6		
										7.447E+2	1.012E-5		
										7.450E+2	6.745E-6		
										7.453E+2	1.281E-5		
										7.456E+2	1.348E-6		
										7.459E+2	2.023E-6		
										7.462E+2	2.091E-5		
										7.466E+2	6.745E-6		
										7.469E+2	2.697E-6		
										7.472E+2	2.226E-5		
										7.475E+2	1.012E-5		
										7.478E+2	3.371E-6		
										7.482E+2	6.071E-6		
										7.485E+2	1.551E-5		
										7.488E+2	2.091E-5		
										7.491E+2	7.419E-6		
										7.494E+2	8.768E-6		
										7.498E+2	3.170E-5		
										7.501E+2	1.281E-5		
										7.504E+2	7.419E-6		
										7.507E+2	6.071E-6		
										7.510E+2	8.768E-6		
										7.513E+2	1.348E-6		
										7.517E+2	4.720E-6		
										7.520E+2	1.012E-5		
										7.523E+2	2.900E-5		
										7.526E+2	6.742E-7		
										7.530E+2	1.416E-5		
										7.533E+2	9.442E-6		
										7.536E+2	4.720E-6		
										7.539E+2	1.079E-5		
										7.542E+2	9.442E-6		
										7.545E+2	8.094E-6		
										7.549E+2	1.484E-5		
										7.552E+2	1.348E-6		
										7.555E+2	2.023E-5		
										7.558E+2	3.372E-5		
										7.561E+2	6.745E-6		
										7.565E+2	0.000E+0		
										7.568E+2	1.754E-5		
										7.571E+2	4.720E-6		
										7.574E+2	4.045E-6		
										7.577E+2	6.742E-7		
										7.580E+2	1.146E-5		
										7.584E+2	5.394E-6		
										7.587E+2	1.551E-5		
										7.590E+2	2.023E-6		
										7.593E+2	2.630E-5		
										7.596E+2	4.046E-5		
										7.600E+2	5.394E-6		
										7.603E+2	3.170E-5		
										7.606E+2	6.742E-7		
										7.609E+2	3.574E-5		
										7.612E+2	1.214E-5		
										7.615E+2	3.371E-6		
										7.618E+2	9.442E-6		
										7.622E+2	1.888E-5		
										7.625E+2	6.071E-6		
										7.628E+2	1.416E-5		
										7.631E+2	2.630E-5		
										7.634E+2	2.697E-6		
										7.638E+2	1.281E-5		
										7.641E+2	6.071E-6		
										7.644E+2	2.697E-6		
										7.647E+2	5.394E-6		
										7.650E+2	1.956E-5		
										7.653E+2	6.745E-6		
										7.657E+2	1.484E-5		
										7.660E+2	2.967E-5		
										7.663E+2	5.394E-6		
										7.666E+2	2.023E-6		
										7.669E+2	6.745E-6		
										7.672E+2	2.023E-5		
										7.675E+2	8.094E-6		
										7.679E+2	1.349E-5		
										7.682E+2	4.045E-6		
										7.685E+2	1.281E-5		
										7.688E+2	1.484E-5		
										7.691E+2	1.888E-5		
										7.695E+2	2.697E-6		
										7.698E+2	8.768E-6		
										7.701E+2	1.754E-5		
										7.704E+2	1.012E-5		
										7.707E+2	4.045E-6		
										7.710E+2	4.720E-6		
										7.713E+2	4.045E-6		
										7.717E+2	1.484E-5		
										7.720E+2	4.720E-6		
										7.723E+2	1.214E-5		
										7.726E+2	2.495E-5		
										7.729E+2	6.745E-6		
										7.732E+2	6.742E-7		
										7.736E+2	1.281E-5		
										7.739E+2	8.768E-6		
										7.742E+2	6.071E-6		
										7.745E+2	4.720E-6		
										7.748E+2	2.495E-5		
										7.751E+2	1.348E-6		
										7.755E+2	2.428E-5		
										7.758E+2	2.158E-5		
										7.761E+2	6.071E-6		
										7.764E+2	4.045E-6		
										7.767E+2	1.214E-5		
										7.770E+2	1.146E-5		
										7.773E+2	0.000E+0		
										7.777E+2	1.079E-5		
										7.780E+2	1.484E-5		
										7.783E+2	8.094E-6		
										7.786E+2	9.442E-6		
										7.789E+2	3.371E-6		
										7.792E+2	2.428E-5		
										7.795E+2	6.745E-6		
										7.799E+2	6.742E-7		
										7.802E+2	6.745E-6		
